timestamp,rpm,temperature,humidity,current,vibration,status,data_source
2026-08-20T13:40:00,1411.7,44.8,58.9,1.08,0.295,1,synthetic
2026-08-20T13:41:00,1297.9,43.9,62.5,1.0,0.276,1,synthetic
2026-08-20T13:42:00,1387.9,43.3,59.0,1.05,0.283,1,synthetic
2026-08-20T13:43:00,1382.4,43.9,60.2,1.01,0.261,1,synthetic
2026-08-20T13:44:00,1390.4,43.1,60.4,1.01,0.269,1,synthetic
2026-08-20T13:45:00,1417.8,44.9,60.7,0.96,0.27,1,synthetic
2026-08-20T13:46:00,1336.0,43.9,60.2,0.97,0.261,1,synthetic
2026-08-20T13:47:00,1407.2,46.4,58.9,0.98,0.292,1,synthetic
2026-08-20T13:48:00,1399.7,44.3,57.9,0.95,0.246,1,synthetic
2026-08-20T13:49:00,1402.6,44.8,60.1,1.12,0.251,1,synthetic
2026-08-20T13:50:00,1403.9,42.6,55.5,1.0,0.331,1,synthetic
2026-08-20T13:51:00,1372.6,43.3,54.7,1.05,0.217,1,synthetic
2026-08-20T13:52:00,1398.5,42.7,61.0,0.91,0.241,1,synthetic
2026-08-20T13:53:00,1368.1,45.0,60.7,1.01,0.166,1,synthetic
2026-08-20T13:54:00,1381.0,43.6,55.3,0.95,0.312,1,synthetic
2026-08-20T13:55:00,1409.5,45.1,56.2,1.09,0.261,1,synthetic
2026-08-20T13:56:00,1306.3,44.6,59.9,1.03,0.28,1,synthetic
2026-08-20T13:57:00,1408.2,46.0,64.1,1.09,0.297,1,synthetic
2026-08-20T13:58:00,1468.6,35.6,58.8,0.76,0.088,0,synthetic
2026-08-20T13:59:00,1476.4,36.6,58.5,0.76,0.093,0,synthetic
2026-08-20T14:00:00,1463.2,34.9,59.7,0.75,0.088,0,synthetic
2026-08-20T14:01:00,1469.1,35.2,62.7,0.72,0.144,0,synthetic
2026-08-20T14:02:00,1521.5,35.1,58.9,0.73,0.104,0,synthetic
2026-08-20T14:03:00,1520.7,35.3,57.7,0.69,0.128,0,synthetic
2026-08-20T14:04:00,1520.0,35.0,59.0,0.71,0.115,0,synthetic
2026-08-20T14:05:00,1509.9,35.4,58.8,0.73,0.06,0,synthetic
2026-08-20T14:06:00,1497.4,34.5,58.6,0.7,0.073,0,synthetic
2026-08-20T14:07:00,1498.0,35.2,63.5,0.7,0.081,0,synthetic
2026-08-20T14:08:00,1541.9,35.6,60.0,0.67,0.123,0,synthetic
2026-08-20T14:09:00,1504.1,36.0,60.0,0.71,0.104,0,synthetic
2026-08-20T14:10:00,1510.2,35.6,60.4,0.71,0.07,0,synthetic
2026-08-20T14:11:00,1469.5,34.4,56.2,0.69,0.103,0,synthetic
2026-08-20T14:12:00,1491.5,34.7,60.7,0.68,0.081,0,synthetic
2026-08-20T14:13:00,1468.0,35.9,59.5,0.7,0.115,0,synthetic
2026-08-20T14:14:00,1500.9,35.5,59.3,0.67,0.11,0,synthetic
2026-08-20T14:15:00,1520.1,34.9,66.1,0.69,0.123,0,synthetic
2026-08-20T14:16:00,1499.6,35.8,60.0,0.72,0.124,0,synthetic
2026-08-20T14:17:00,1520.7,35.9,58.2,0.7,0.118,0,synthetic
2026-08-20T14:18:00,1513.6,35.9,59.5,0.69,0.115,0,synthetic
2026-08-20T14:19:00,1487.1,34.6,62.0,0.67,0.11,0,synthetic
2026-08-20T14:20:00,1518.8,36.7,59.7,0.73,0.139,0,synthetic
2026-08-20T14:21:00,1500.5,36.0,56.7,0.72,0.068,0,synthetic
2026-08-20T14:22:00,1459.3,34.8,62.2,0.72,0.095,0,synthetic
2026-08-20T14:23:00,1514.3,36.1,59.2,0.73,0.094,0,synthetic
2026-08-20T14:24:00,1506.1,36.0,63.3,0.7,0.106,0,synthetic
2026-08-20T14:25:00,1542.0,35.8,62.3,0.7,0.101,0,synthetic
2026-08-20T14:26:00,1465.2,34.9,59.9,0.7,0.078,0,synthetic
2026-08-20T14:27:00,1512.9,35.5,61.9,0.65,0.141,0,synthetic
2026-08-20T14:28:00,1503.1,36.0,59.6,0.73,0.087,0,synthetic
2026-08-20T14:29:00,1491.9,34.5,62.2,0.7,0.071,0,synthetic
2026-08-20T14:30:00,1510.3,34.7,61.6,0.74,0.106,0,synthetic
2026-08-20T14:31:00,1472.8,34.6,59.1,0.69,0.081,0,synthetic
2026-08-20T14:32:00,1509.7,35.5,58.6,0.75,0.082,0,synthetic
2026-08-20T14:33:00,1516.9,35.9,62.8,0.72,0.092,0,synthetic
2026-08-20T14:34:00,1486.6,35.4,59.5,0.72,0.079,0,synthetic
2026-08-20T14:35:00,1512.2,35.3,57.4,0.73,0.061,0,synthetic
2026-08-20T14:36:00,1527.4,36.3,57.4,0.69,0.125,0,synthetic
2026-08-20T14:37:00,1477.3,34.8,60.5,0.73,0.083,0,synthetic
2026-08-20T14:38:00,1464.4,34.1,63.7,0.65,0.105,0,synthetic
2026-08-20T14:39:00,1513.9,35.4,58.3,0.76,0.095,0,synthetic
2026-08-20T14:40:00,1472.9,35.8,58.5,0.73,0.111,0,synthetic
2026-08-20T14:41:00,1484.8,35.4,64.0,0.69,0.102,0,synthetic
2026-08-20T14:42:00,1490.1,34.4,60.9,0.71,0.123,0,synthetic
2026-08-20T14:43:00,1505.8,34.7,61.4,0.69,0.073,0,synthetic
2026-08-20T14:44:00,1523.8,35.3,57.4,0.78,0.117,0,synthetic
2026-08-20T14:45:00,1476.9,35.8,61.2,0.75,0.108,0,synthetic
2026-08-20T14:46:00,1506.5,35.9,60.3,0.76,0.126,0,synthetic
2026-08-20T14:47:00,1510.3,34.4,62.8,0.71,0.115,0,synthetic
2026-08-20T14:48:00,1348.2,44.6,62.3,1.0,0.246,1,synthetic
2026-08-20T14:49:00,1334.2,44.5,65.2,1.01,0.257,1,synthetic
2026-08-20T14:50:00,1403.8,43.7,62.0,0.92,0.256,1,synthetic
2026-08-20T14:51:00,1448.7,43.2,59.5,0.93,0.323,1,synthetic
2026-08-20T14:52:00,1356.4,43.5,60.2,0.9,0.217,1,synthetic
2026-08-20T14:53:00,1403.3,45.3,59.2,1.02,0.291,1,synthetic
2026-08-20T14:54:00,1348.5,44.0,60.5,1.04,0.256,1,synthetic
2026-08-20T14:55:00,1358.1,44.0,58.5,0.95,0.294,1,synthetic
2026-08-20T14:56:00,1372.9,46.0,61.5,1.04,0.3,1,synthetic
2026-08-20T14:57:00,1430.1,43.2,62.1,0.9,0.311,1,synthetic
2026-08-20T14:58:00,1395.9,44.0,58.7,1.04,0.3,1,synthetic
2026-08-20T14:59:00,1367.7,43.7,63.0,0.99,0.268,1,synthetic
2026-08-20T15:00:00,1353.6,45.8,63.0,1.1,0.207,1,synthetic
2026-08-20T15:01:00,1410.5,44.6,59.5,0.97,0.278,1,synthetic
2026-08-20T15:02:00,1438.8,43.8,55.7,1.03,0.315,1,synthetic
2026-08-20T15:03:00,1379.5,43.7,59.4,0.92,0.294,1,synthetic
2026-08-20T15:04:00,1352.5,45.2,63.4,1.08,0.244,1,synthetic
2026-08-20T15:05:00,1370.0,45.5,60.0,1.03,0.231,1,synthetic
2026-08-20T15:06:00,1369.1,44.2,57.3,0.96,0.312,1,synthetic
2026-08-20T15:07:00,1382.2,43.9,59.8,0.91,0.353,1,synthetic
2026-08-20T15:08:00,1397.3,44.2,61.5,0.92,0.28,1,synthetic
2026-08-20T15:09:00,1431.8,44.2,60.0,1.04,0.317,1,synthetic
2026-08-20T15:10:00,1368.5,43.0,59.5,0.99,0.302,1,synthetic
2026-08-20T15:11:00,1395.5,43.3,60.6,0.96,0.332,1,synthetic
2026-08-20T15:12:00,1382.4,44.8,58.1,1.04,0.345,1,synthetic
2026-08-20T15:13:00,1381.1,45.3,57.3,0.96,0.3,1,synthetic
2026-08-20T15:14:00,1501.4,35.8,63.3,0.66,0.129,0,synthetic
2026-08-20T15:15:00,1493.8,35.4,59.3,0.75,0.043,0,synthetic
2026-08-20T15:16:00,1490.9,36.1,62.7,0.77,0.082,0,synthetic
2026-08-20T15:17:00,1525.2,35.8,63.4,0.7,0.085,0,synthetic
2026-08-20T15:18:00,1469.1,37.1,61.5,0.7,0.108,0,synthetic
2026-08-20T15:19:00,1441.7,35.4,56.9,0.74,0.076,0,synthetic
2026-08-20T15:20:00,1516.3,35.7,61.3,0.72,0.095,0,synthetic
2026-08-20T15:21:00,1532.3,34.3,59.8,0.68,0.099,0,synthetic
2026-08-20T15:22:00,1495.0,34.8,58.8,0.74,0.101,0,synthetic
2026-08-20T15:23:00,1543.1,35.5,60.0,0.71,0.081,0,synthetic
2026-08-20T15:24:00,1529.6,34.8,58.2,0.71,0.089,0,synthetic
2026-08-20T15:25:00,1496.8,34.3,62.4,0.7,0.133,0,synthetic
2026-08-20T15:26:00,1513.0,34.5,59.7,0.67,0.11,0,synthetic
2026-08-20T15:27:00,1480.7,35.2,60.6,0.74,0.122,0,synthetic
2026-08-20T15:28:00,1495.4,35.9,59.7,0.7,0.129,0,synthetic
2026-08-20T15:29:00,1513.3,35.3,59.1,0.7,0.081,0,synthetic
2026-08-20T15:30:00,1498.3,35.6,61.0,0.73,0.119,0,synthetic
2026-08-20T15:31:00,1496.0,36.2,58.7,0.74,0.125,0,synthetic
2026-08-20T15:32:00,1480.1,35.4,62.2,0.68,0.113,0,synthetic
2026-08-20T15:33:00,1497.4,35.4,57.3,0.76,0.09,0,synthetic
2026-08-20T15:34:00,1487.8,36.3,60.3,0.74,0.108,0,synthetic
2026-08-20T15:35:00,1499.2,36.2,64.0,0.79,0.124,0,synthetic
2026-08-20T15:36:00,1520.1,34.8,57.9,0.74,0.101,0,synthetic
2026-08-20T15:37:00,1436.6,35.8,58.7,0.73,0.09,0,synthetic
2026-08-20T15:38:00,1476.2,35.1,61.3,0.72,0.079,0,synthetic
2026-08-20T15:39:00,1519.2,34.2,60.9,0.7,0.101,0,synthetic
2026-08-20T15:40:00,1510.4,36.0,62.0,0.73,0.1,0,synthetic
2026-08-20T15:41:00,1494.3,36.1,61.1,0.72,0.078,0,synthetic
2026-08-20T15:42:00,1522.1,34.5,60.8,0.71,0.095,0,synthetic
2026-08-20T15:43:00,1505.9,35.3,62.8,0.68,0.126,0,synthetic
2026-08-20T15:44:00,1474.6,35.3,60.0,0.74,0.113,0,synthetic
2026-08-20T15:45:00,1505.0,35.3,60.2,0.68,0.095,0,synthetic
2026-08-20T15:46:00,1500.3,35.0,59.5,0.69,0.113,0,synthetic
2026-08-20T15:47:00,1515.7,34.6,61.3,0.72,0.124,0,synthetic
2026-08-20T15:48:00,1505.6,35.1,61.9,0.73,0.066,0,synthetic
2026-08-20T15:49:00,1493.9,34.4,57.9,0.74,0.087,0,synthetic
2026-08-20T15:50:00,1494.7,35.5,62.1,0.71,0.098,0,synthetic
2026-08-20T15:51:00,1474.7,34.8,60.4,0.73,0.061,0,synthetic
2026-08-20T15:52:00,1510.1,35.0,55.4,0.72,0.072,0,synthetic
2026-08-20T15:53:00,1468.1,35.3,61.4,0.7,0.113,0,synthetic
2026-08-20T15:54:00,1515.1,34.6,59.2,0.66,0.113,0,synthetic
2026-08-20T15:55:00,1495.0,36.1,59.6,0.76,0.083,0,synthetic
2026-08-20T15:56:00,1496.8,35.6,60.6,0.71,0.083,0,synthetic
2026-08-20T15:57:00,1504.8,35.2,59.5,0.72,0.116,0,synthetic
2026-08-20T15:58:00,1517.4,35.5,59.9,0.68,0.112,0,synthetic
2026-08-20T15:59:00,1501.9,36.1,58.6,0.71,0.085,0,synthetic
2026-08-20T16:00:00,1483.9,34.5,62.0,0.72,0.114,0,synthetic
2026-08-20T16:01:00,1510.6,35.2,59.9,0.65,0.089,0,synthetic
2026-08-20T16:02:00,1447.5,35.4,62.4,0.8,0.111,0,synthetic
2026-08-20T16:03:00,1546.9,35.8,61.1,0.75,0.119,0,synthetic
2026-08-20T16:04:00,1490.5,34.5,58.1,0.7,0.086,0,synthetic
2026-08-20T16:05:00,1466.3,34.5,61.8,0.73,0.099,0,synthetic
2026-08-20T16:06:00,1561.5,34.8,58.4,0.76,0.075,0,synthetic
2026-08-20T16:07:00,1479.7,35.0,62.4,0.68,0.109,0,synthetic
2026-08-20T16:08:00,1519.9,35.8,61.2,0.76,0.083,0,synthetic
2026-08-20T16:09:00,1490.5,34.9,64.2,0.7,0.132,0,synthetic
2026-08-20T16:10:00,1361.2,44.1,58.5,0.91,0.257,1,synthetic
2026-08-20T16:11:00,1389.7,43.2,59.9,0.88,0.235,1,synthetic
2026-08-20T16:12:00,1376.3,43.7,60.6,0.92,0.239,1,synthetic
2026-08-20T16:13:00,1422.5,43.7,58.6,0.95,0.234,1,synthetic
2026-08-20T16:14:00,1371.9,44.7,60.3,1.06,0.313,1,synthetic
2026-08-20T16:15:00,1397.4,45.6,58.1,1.04,0.265,1,synthetic
2026-08-20T16:16:00,1448.2,44.9,58.3,1.0,0.303,1,synthetic
2026-08-20T16:17:00,1372.5,43.2,57.7,0.95,0.29,1,synthetic
2026-08-20T16:18:00,1428.4,44.6,61.4,0.85,0.341,1,synthetic
2026-08-20T16:19:00,1409.0,44.7,62.0,0.98,0.329,1,synthetic
2026-08-20T16:20:00,1410.6,44.3,61.5,0.97,0.283,1,synthetic
2026-08-20T16:21:00,1426.4,43.3,60.1,0.94,0.227,1,synthetic
2026-08-20T16:22:00,1398.4,45.7,60.5,1.06,0.312,1,synthetic
2026-08-20T16:23:00,1341.4,45.0,62.8,0.97,0.322,1,synthetic
2026-08-20T16:24:00,1378.8,42.9,57.5,0.92,0.275,1,synthetic
2026-08-20T16:25:00,1381.8,43.4,61.9,0.92,0.325,1,synthetic
2026-08-20T16:26:00,1443.5,43.4,60.5,0.98,0.24,1,synthetic
2026-08-20T16:27:00,1341.9,45.1,58.8,1.06,0.285,1,synthetic
2026-08-20T16:28:00,1348.1,44.8,60.9,1.03,0.291,1,synthetic
2026-08-20T16:29:00,1447.3,44.1,64.4,0.97,0.283,1,synthetic
2026-08-20T16:30:00,1316.5,45.0,53.9,1.02,0.275,1,synthetic
2026-08-20T16:31:00,1388.3,45.1,60.5,1.02,0.405,1,synthetic
2026-08-20T16:32:00,1375.2,44.6,59.4,0.95,0.208,1,synthetic
2026-08-20T16:33:00,1345.4,44.5,56.2,1.04,0.3,1,synthetic
2026-08-20T16:34:00,1532.0,35.6,61.1,0.74,0.1,0,synthetic
2026-08-20T16:35:00,1489.8,35.0,63.1,0.66,0.141,0,synthetic
2026-08-20T16:36:00,1498.8,34.6,61.5,0.7,0.096,0,synthetic
2026-08-20T16:37:00,1475.3,35.4,61.9,0.69,0.091,0,synthetic
2026-08-20T16:38:00,1475.3,35.9,63.8,0.76,0.115,0,synthetic
2026-08-20T16:39:00,1547.9,35.9,62.9,0.79,0.086,0,synthetic
2026-08-20T16:40:00,1510.0,35.1,63.9,0.67,0.097,0,synthetic
2026-08-20T16:41:00,1521.4,36.5,61.3,0.66,0.1,0,synthetic
2026-08-20T16:42:00,1514.6,35.8,59.2,0.73,0.107,0,synthetic
2026-08-20T16:43:00,1477.6,35.3,56.5,0.74,0.1,0,synthetic
2026-08-20T16:44:00,1493.9,35.7,60.1,0.75,0.093,0,synthetic
2026-08-20T16:45:00,1495.9,35.2,58.5,0.72,0.132,0,synthetic
2026-08-20T16:46:00,1476.4,33.9,64.5,0.71,0.112,0,synthetic
2026-08-20T16:47:00,1502.0,35.0,60.8,0.72,0.121,0,synthetic
2026-08-20T16:48:00,1480.1,34.1,61.0,0.72,0.102,0,synthetic
2026-08-20T16:49:00,1546.5,35.2,60.5,0.72,0.11,0,synthetic
2026-08-20T16:50:00,1463.6,35.8,60.0,0.7,0.072,0,synthetic
2026-08-20T16:51:00,1493.1,36.1,63.4,0.75,0.078,0,synthetic
2026-08-20T16:52:00,1520.6,35.6,59.1,0.74,0.105,0,synthetic
2026-08-20T16:53:00,1504.0,34.8,60.5,0.69,0.101,0,synthetic
2026-08-20T16:54:00,1490.4,35.7,58.4,0.8,0.099,0,synthetic
2026-08-20T16:55:00,1510.4,34.0,58.0,0.77,0.088,0,synthetic
2026-08-20T16:56:00,1472.4,35.4,59.3,0.71,0.095,0,synthetic
2026-08-20T16:57:00,1486.3,35.8,60.0,0.71,0.1,0,synthetic
2026-08-20T16:58:00,1508.7,34.9,57.9,0.75,0.108,0,synthetic
2026-08-20T16:59:00,1501.0,35.8,58.1,0.73,0.115,0,synthetic
2026-08-20T17:00:00,1488.5,35.5,57.9,0.74,0.121,0,synthetic
2026-08-20T17:01:00,1502.5,35.4,60.1,0.72,0.096,0,synthetic
2026-08-20T17:02:00,1545.5,35.4,56.3,0.69,0.11,0,synthetic
2026-08-20T17:03:00,1499.8,36.5,60.6,0.72,0.158,0,synthetic
2026-08-20T17:04:00,1505.5,35.2,60.8,0.66,0.098,0,synthetic
2026-08-20T17:05:00,1519.5,35.2,56.2,0.7,0.097,0,synthetic
2026-08-20T17:06:00,1506.2,34.7,59.8,0.68,0.092,0,synthetic
2026-08-20T17:07:00,1536.0,34.8,58.5,0.68,0.063,0,synthetic
2026-08-20T17:08:00,1504.4,35.9,61.5,0.71,0.096,0,synthetic
2026-08-20T17:09:00,1460.9,34.6,64.1,0.71,0.104,0,synthetic
2026-08-20T17:10:00,1487.3,35.2,54.8,0.72,0.111,0,synthetic
2026-08-20T17:11:00,1491.4,35.0,61.0,0.75,0.093,0,synthetic
2026-08-20T17:12:00,1493.4,35.8,61.6,0.7,0.103,0,synthetic
2026-08-20T17:13:00,1516.5,35.4,61.4,0.75,0.09,0,synthetic
2026-08-20T17:14:00,1502.1,35.9,60.7,0.69,0.096,0,synthetic
2026-08-20T17:15:00,1510.1,35.0,57.5,0.73,0.09,0,synthetic
2026-08-20T17:16:00,1535.7,35.0,61.7,0.72,0.096,0,synthetic
2026-08-20T17:17:00,1478.5,35.0,59.2,0.71,0.108,0,synthetic
2026-08-20T17:18:00,1536.2,35.1,62.4,0.74,0.079,0,synthetic
2026-08-20T17:19:00,1541.4,35.5,60.7,0.68,0.124,0,synthetic
2026-08-20T17:20:00,1498.0,35.9,64.6,0.69,0.115,0,synthetic
2026-08-20T17:21:00,1499.7,35.1,60.2,0.7,0.069,0,synthetic
2026-08-20T17:22:00,1480.7,35.3,57.9,0.7,0.091,0,synthetic
2026-08-20T17:23:00,1477.3,35.5,58.6,0.71,0.085,0,synthetic
2026-08-20T17:24:00,1525.1,35.6,57.3,0.7,0.105,0,synthetic
2026-08-20T17:25:00,1483.6,36.0,57.4,0.75,0.089,0,synthetic
2026-08-20T17:26:00,1525.8,35.5,60.2,0.8,0.076,0,synthetic
2026-08-20T17:27:00,1515.7,34.3,61.1,0.68,0.075,0,synthetic
2026-08-20T17:28:00,1487.2,34.7,58.1,0.74,0.121,0,synthetic
2026-08-20T17:29:00,1508.3,35.8,62.5,0.68,0.127,0,synthetic
2026-08-20T17:30:00,1531.5,35.5,60.1,0.73,0.07,0,synthetic
2026-08-20T17:31:00,1496.6,35.6,60.5,0.72,0.115,0,synthetic
2026-08-20T17:32:00,1495.8,35.6,63.0,0.71,0.117,0,synthetic
2026-08-20T17:33:00,1521.6,34.6,61.0,0.72,0.083,0,synthetic
2026-08-20T17:34:00,1494.6,36.8,58.9,0.76,0.084,0,synthetic
2026-08-20T17:35:00,1494.8,35.2,58.6,0.67,0.096,0,synthetic
2026-08-20T17:36:00,1504.5,35.4,55.9,0.68,0.122,0,synthetic
2026-08-20T17:37:00,1499.8,35.8,57.2,0.7,0.104,0,synthetic
2026-08-20T17:38:00,1489.2,35.9,59.0,0.71,0.105,0,synthetic
2026-08-20T17:39:00,1490.0,35.3,58.6,0.7,0.084,0,synthetic
2026-08-20T17:40:00,1478.9,34.9,59.5,0.73,0.066,0,synthetic
2026-08-20T17:41:00,1533.5,35.0,60.2,0.71,0.056,0,synthetic
2026-08-20T17:42:00,1512.3,36.7,59.1,0.73,0.103,0,synthetic
2026-08-20T17:43:00,1517.9,35.3,58.5,0.67,0.082,0,synthetic
2026-08-20T17:44:00,1499.1,35.9,60.2,0.72,0.101,0,synthetic
2026-08-20T17:45:00,1470.1,35.1,62.2,0.76,0.094,0,synthetic
2026-08-20T17:46:00,1475.2,34.7,58.2,0.69,0.078,0,synthetic
2026-08-20T17:47:00,1514.8,35.8,62.4,0.8,0.055,0,synthetic
2026-08-20T17:48:00,1488.3,35.8,60.5,0.7,0.082,0,synthetic
2026-08-20T17:49:00,1500.5,35.7,58.3,0.76,0.07,0,synthetic
2026-08-20T17:50:00,1486.0,34.6,60.3,0.72,0.102,0,synthetic
2026-08-20T17:51:00,1516.1,35.6,60.7,0.73,0.115,0,synthetic
2026-08-20T17:52:00,1476.2,35.3,61.2,0.71,0.111,0,synthetic
2026-08-20T17:53:00,1500.1,34.9,61.5,0.67,0.123,0,synthetic
2026-08-20T17:54:00,1489.5,35.1,58.2,0.7,0.085,0,synthetic
2026-08-20T17:55:00,1512.9,34.3,59.8,0.71,0.06,0,synthetic
2026-08-20T17:56:00,1500.7,35.6,57.6,0.68,0.119,0,synthetic
2026-08-20T17:57:00,1513.1,35.3,58.8,0.75,0.1,0,synthetic
2026-08-20T17:58:00,1486.3,34.6,60.5,0.7,0.102,0,synthetic
2026-08-20T17:59:00,1487.7,34.8,59.5,0.72,0.124,0,synthetic
2026-08-20T18:00:00,1488.0,35.0,60.3,0.7,0.083,0,synthetic
2026-08-20T18:01:00,1495.6,36.1,55.1,0.68,0.135,0,synthetic
2026-08-20T18:02:00,1491.2,34.9,59.7,0.72,0.134,0,synthetic
2026-08-20T18:03:00,1528.0,34.2,60.0,0.7,0.094,0,synthetic
2026-08-20T18:04:00,1499.3,35.1,58.7,0.74,0.122,0,synthetic
2026-08-20T18:05:00,1499.6,35.2,58.0,0.73,0.105,0,synthetic
2026-08-20T18:06:00,1530.3,33.9,62.4,0.73,0.093,0,synthetic
2026-08-20T18:07:00,1532.7,35.2,59.1,0.71,0.1,0,synthetic
2026-08-20T18:08:00,1539.2,35.3,60.0,0.73,0.102,0,synthetic
2026-08-20T18:09:00,1514.9,35.5,60.5,0.72,0.109,0,synthetic
2026-08-20T18:10:00,1491.8,37.1,59.1,0.75,0.092,0,synthetic
2026-08-20T18:11:00,1474.5,35.3,64.8,0.72,0.087,0,synthetic
2026-08-20T18:12:00,1514.1,34.9,57.2,0.74,0.103,0,synthetic
2026-08-20T18:13:00,1516.8,34.6,61.7,0.69,0.049,0,synthetic
2026-08-20T18:14:00,1502.7,36.8,63.0,0.74,0.113,0,synthetic
2026-08-20T18:15:00,1469.6,35.1,57.5,0.74,0.113,0,synthetic
2026-08-20T18:16:00,1485.1,35.1,62.1,0.7,0.115,0,synthetic
2026-08-20T18:17:00,1487.8,35.4,59.4,0.75,0.1,0,synthetic
2026-08-20T18:18:00,1525.8,35.5,60.4,0.7,0.126,0,synthetic
2026-08-20T18:19:00,1550.0,34.8,61.3,0.69,0.093,0,synthetic
2026-08-20T18:20:00,1533.8,35.2,59.4,0.77,0.124,0,synthetic
2026-08-20T18:21:00,1466.6,35.2,62.7,0.78,0.109,0,synthetic
2026-08-20T18:22:00,1480.5,35.6,61.5,0.73,0.097,0,synthetic
2026-08-20T18:23:00,1471.0,35.1,57.1,0.72,0.121,0,synthetic
2026-08-20T18:24:00,1479.1,35.2,62.6,0.72,0.088,0,synthetic
2026-08-20T18:25:00,1513.8,35.6,55.9,0.75,0.114,0,synthetic
2026-08-20T18:26:00,1499.9,35.1,61.3,0.7,0.093,0,synthetic
2026-08-20T18:27:00,1460.9,35.6,62.3,0.7,0.104,0,synthetic
2026-08-20T18:28:00,1538.0,34.3,58.8,0.75,0.133,0,synthetic
2026-08-20T18:29:00,1485.5,36.2,60.4,0.7,0.045,0,synthetic
2026-08-20T18:30:00,1488.9,36.1,58.7,0.71,0.085,0,synthetic
2026-08-20T18:31:00,1465.1,34.4,59.9,0.73,0.094,0,synthetic
2026-08-20T18:32:00,1496.2,35.5,59.7,0.72,0.096,0,synthetic
2026-08-20T18:33:00,1504.4,35.3,61.6,0.68,0.092,0,synthetic
2026-08-20T18:34:00,1513.2,34.9,62.2,0.77,0.121,0,synthetic
2026-08-20T18:35:00,1300.6,44.1,62.6,0.97,0.267,1,synthetic
2026-08-20T18:36:00,1378.8,43.3,60.6,0.87,0.242,1,synthetic
2026-08-20T18:37:00,1386.6,44.9,59.9,1.0,0.318,1,synthetic
2026-08-20T18:38:00,1364.1,45.4,55.9,1.03,0.286,1,synthetic
2026-08-20T18:39:00,1414.7,45.7,58.6,1.11,0.24,1,synthetic
2026-08-20T18:40:00,1417.5,45.3,62.7,0.95,0.167,1,synthetic
2026-08-20T18:41:00,1329.0,44.4,64.2,0.94,0.343,1,synthetic
2026-08-20T18:42:00,1383.8,44.8,56.7,0.98,0.275,1,synthetic
2026-08-20T18:43:00,1361.8,45.9,58.1,1.04,0.278,1,synthetic
2026-08-20T18:44:00,1388.1,42.5,59.5,0.92,0.28,1,synthetic
2026-08-20T18:45:00,1339.7,44.0,61.9,1.02,0.309,1,synthetic
2026-08-20T18:46:00,1477.4,46.0,57.1,0.98,0.254,1,synthetic
2026-08-20T18:47:00,1390.7,44.5,60.3,0.99,0.334,1,synthetic
2026-08-20T18:48:00,1356.7,44.6,58.5,0.96,0.24,1,synthetic
2026-08-20T18:49:00,1337.7,44.3,59.8,1.06,0.26,1,synthetic
2026-08-20T18:50:00,1392.4,42.8,62.8,0.88,0.293,1,synthetic
2026-08-20T18:51:00,1408.3,44.7,60.6,0.96,0.25,1,synthetic
2026-08-20T18:52:00,1389.1,43.4,58.8,0.97,0.282,1,synthetic
2026-08-20T18:53:00,1317.0,44.6,61.7,1.04,0.292,1,synthetic
2026-08-20T18:54:00,1393.0,44.5,60.2,0.92,0.314,1,synthetic
2026-08-20T18:55:00,1375.1,44.7,57.4,1.01,0.27,1,synthetic
2026-08-20T18:56:00,1374.8,44.9,59.0,1.08,0.249,1,synthetic
2026-08-20T18:57:00,1347.5,42.9,63.1,0.85,0.271,1,synthetic
2026-08-20T18:58:00,1384.9,44.7,60.5,0.98,0.321,1,synthetic
2026-08-20T18:59:00,1380.2,44.1,59.5,1.01,0.336,1,synthetic
2026-08-20T19:00:00,1401.8,42.8,59.6,0.92,0.281,1,synthetic
2026-08-20T19:01:00,1049.3,59.0,58.2,1.4,0.566,2,synthetic
2026-08-20T19:02:00,1016.4,55.8,62.1,1.3,0.661,2,synthetic
2026-08-20T19:03:00,936.6,58.5,61.8,1.52,0.523,2,synthetic
2026-08-20T19:04:00,1022.4,57.4,59.9,1.51,0.471,2,synthetic
2026-08-20T19:05:00,994.5,60.3,58.9,1.53,0.544,2,synthetic
2026-08-20T19:06:00,1171.1,57.3,57.2,1.43,0.606,2,synthetic
2026-08-20T19:07:00,915.8,60.4,58.6,1.5,0.522,2,synthetic
2026-08-20T19:08:00,921.4,59.2,57.4,1.37,0.587,2,synthetic
2026-08-20T19:09:00,1067.3,58.0,60.4,1.44,0.705,2,synthetic
2026-08-20T19:10:00,890.0,56.2,63.1,1.15,0.574,2,synthetic
2026-08-20T19:11:00,1011.5,63.2,63.7,1.82,0.529,2,synthetic
2026-08-20T19:12:00,1043.6,60.3,62.7,1.42,0.517,2,synthetic
2026-08-20T19:13:00,1030.9,59.1,60.7,1.17,0.521,2,synthetic
2026-08-20T19:14:00,1108.3,59.9,53.5,1.62,0.568,2,synthetic
2026-08-20T19:15:00,1074.7,57.3,58.6,1.35,0.564,2,synthetic
2026-08-20T19:16:00,1022.7,60.6,57.7,1.48,0.461,2,synthetic
2026-08-20T19:17:00,886.0,59.1,60.4,1.44,0.553,2,synthetic
2026-08-20T19:18:00,1001.1,59.5,59.9,1.44,0.462,2,synthetic
2026-08-20T19:19:00,1491.6,34.8,58.6,0.66,0.129,0,synthetic
